        0.0000  -1.345520   0.305054  -1.040466 
        5.0000  -1.375144   0.348104  -1.027041 
       10.0000  -1.365413   0.332604  -1.032809 
       15.0000  -1.381817   0.308017  -1.073800 
       20.0000  -1.371065   0.314576  -1.056488 
       25.0000  -1.336759   0.285232  -1.051527 
       30.0000  -1.356431   0.300227  -1.056204 
       35.0000  -1.362298   0.300388  -1.061910 
       40.0000  -1.350206   0.291836  -1.058371 
       45.0000  -1.404529   0.348421  -1.056109 
       50.0000  -1.400386   0.376581  -1.023805 
       55.0000  -1.281855   0.255148  -1.026707 
       60.0000  -1.347519   0.317343  -1.030176 
       65.0000  -1.342807   0.300403  -1.042404 
       70.0000  -1.322702   0.306094  -1.016608 
       75.0000  -1.330617   0.296017  -1.034600 
       80.0000  -1.393044   0.347266  -1.045778 
       85.0000  -1.368971   0.360002  -1.008970 
       90.0000  -1.364790   0.303136  -1.061655 
       95.0000  -1.460159   0.343538  -1.116620 
      100.0000  -1.425571   0.316754  -1.108816 
      105.0000  -1.381793   0.246805  -1.134988 
      110.0000  -1.423194   0.263364  -1.159829 
      115.0000  -1.379650   0.208599  -1.171052 
      120.0000  -1.423028   0.224775  -1.198254 
      125.0000  -1.443819   0.267953  -1.175866 
      130.0000  -1.438267   0.322767  -1.115500 
      135.0000  -1.417506   0.267636  -1.149869 
      140.0000  -1.444460   0.300747  -1.143713 
      145.0000  -1.446656   0.318401  -1.128255 
      150.0000  -1.454696   0.373749  -1.080947 
      155.0000  -1.426062   0.341399  -1.084663 
      160.0000  -1.433261   0.349930  -1.083330 
      165.0000  -1.401350   0.319729  -1.081621 
      170.0000  -1.444832   0.342869  -1.101963 
      175.0000  -1.477060   0.392740  -1.084320 
      180.0000  -1.382365   0.300851  -1.081514 
      185.0000  -1.398045   0.323059  -1.074986 
      190.0000  -1.391995   0.326931  -1.065063 
      195.0000  -1.344052   0.306382  -1.037669 
      200.0000  -1.436537   0.393552  -1.042986 
      205.0000  -1.401654   0.358852  -1.042802 
      210.0000  -1.368716   0.333810  -1.034906 
      215.0000  -1.397079   0.403359  -0.993719 
      220.0000  -1.399222   0.373432  -1.025790 
      225.0000  -1.416710   0.387222  -1.029487 
      230.0000  -1.353437   0.324164  -1.029273 
      235.0000  -1.373415   0.330048  -1.043368 
      240.0000  -1.385347   0.358826  -1.026521 
      245.0000  -1.352137   0.349748  -1.002389 
      250.0000  -1.286251   0.276693  -1.009558 
      255.0000  -1.385179   0.347148  -1.038031 
      260.0000  -1.325942   0.276964  -1.048978 
      265.0000  -1.396018   0.331042  -1.064975 
      270.0000  -1.376039   0.328071  -1.047968 
      275.0000  -1.370172   0.344754  -1.025419 
      280.0000  -1.372369   0.320575  -1.051795 
      285.0000  -1.311239   0.278323  -1.032916 
      290.0000  -1.352697   0.313392  -1.039305 
      295.0000  -1.434434   0.355727  -1.078707 
      300.0000  -1.431624   0.354961  -1.076663 
      305.0000  -1.334957   0.297252  -1.037705 
      310.0000  -1.372567   0.333184  -1.039384 
      315.0000  -1.422838   0.379914  -1.042924 
      320.0000  -1.376340   0.309862  -1.066478 
      325.0000  -1.364518   0.266500  -1.098019 
      330.0000  -1.336317   0.254923  -1.081394 
      335.0000  -1.387044   0.301647  -1.085397 
      340.0000  -1.388014   0.301077  -1.086937 
      345.0000  -1.375268   0.290754  -1.084514 
      350.0000  -1.336871   0.280365  -1.056507 
      355.0000  -1.341477   0.291231  -1.050246 
      360.0000  -1.408261   0.345435  -1.062826 
      365.0000  -1.392285   0.324814  -1.067471 
      370.0000  -1.361798   0.294582  -1.067216 
      375.0000  -1.340534   0.291478  -1.049056 
      380.0000  -1.348239   0.305801  -1.042438 
      385.0000  -1.343738   0.279601  -1.064137 
      390.0000  -1.347049   0.290934  -1.056115 
      395.0000  -1.374465   0.335493  -1.038972 
      400.0000  -1.383526   0.328282  -1.055244 
      405.0000  -1.334000   0.270297  -1.063702 
      410.0000  -1.391590   0.305685  -1.085905 
      415.0000  -1.342039   0.264050  -1.077989 
      420.0000  -1.402103   0.336926  -1.065176 
      425.0000  -1.367908   0.319663  -1.048245 
      430.0000  -1.360430   0.298735  -1.061695 
      435.0000  -1.360952   0.319127  -1.041825 
      440.0000  -1.327089   0.263091  -1.063997 
      445.0000  -1.399558   0.323173  -1.076385 
      450.0000  -1.415725   0.333209  -1.082516 
      455.0000  -1.330284   0.258081  -1.072202 
      460.0000  -1.354642   0.269538  -1.085104 
      465.0000  -1.341955   0.230627  -1.111328 
      470.0000  -1.432671   0.332601  -1.100070 
      475.0000  -1.451337   0.351517  -1.099820 
      480.0000  -1.402087   0.304870  -1.097217 
      485.0000  -1.384623   0.282806  -1.101817 
      490.0000  -1.393920   0.304288  -1.089631 
      495.0000  -1.470635   0.409987  -1.060649 
      500.0000  -1.389728   0.322006  -1.067722 
      505.0000  -1.343757   0.287782  -1.055975 
      510.0000  -1.329418   0.298195  -1.031223 
      515.0000  -1.361354   0.325973  -1.035382 
      520.0000  -1.371517   0.314932  -1.056585 
      525.0000  -1.406612   0.335786  -1.070826 
      530.0000  -1.352172   0.296248  -1.055924 
      535.0000  -1.376695   0.328009  -1.048686 
      540.0000  -1.310503   0.242089  -1.068414 
      545.0000  -1.348169   0.292098  -1.056071 
      550.0000  -1.354333   0.317102  -1.037231 
      555.0000  -1.330950   0.303767  -1.027183 
      560.0000  -1.364914   0.300277  -1.064637 
      565.0000  -1.339512   0.272877  -1.066635 
      570.0000  -1.393587   0.315199  -1.078388 
      575.0000  -1.391751   0.308631  -1.083120 
      580.0000  -1.371266   0.282590  -1.088676 
      585.0000  -1.357287   0.278102  -1.079185 
      590.0000  -1.423046   0.336465  -1.086581 
      595.0000  -1.349990   0.267351  -1.082639 
      600.0000  -1.401619   0.265948  -1.135671 
      605.0000  -1.470726   0.323502  -1.147224 
      610.0000  -1.391351   0.253068  -1.138283 
      615.0000  -1.434440   0.308747  -1.125693 
      620.0000  -1.395109   0.269158  -1.125951 
      625.0000  -1.417840   0.289604  -1.128236 
      630.0000  -1.449644   0.301652  -1.147992 
      635.0000  -1.377631   0.231858  -1.145773 
      640.0000  -1.370134   0.224274  -1.145860 
      645.0000  -1.403420   0.279988  -1.123432 
      650.0000  -1.390816   0.256605  -1.134211 
      655.0000  -1.422010   0.288909  -1.133101 
      660.0000  -1.413691   0.317045  -1.096646 
      665.0000  -1.397101   0.310212  -1.086890 
      670.0000  -1.312790   0.209566  -1.103224 
      675.0000  -1.377903   0.266039  -1.111864 
      680.0000  -1.408676   0.312898  -1.095778 
      685.0000  -1.370787   0.275507  -1.095280 
      690.0000  -1.434338   0.319591  -1.114747 
      695.0000  -1.384832   0.274681  -1.110151 
      700.0000  -1.414064   0.263743  -1.150320 
      705.0000  -1.388932   0.264709  -1.124223 
      710.0000  -1.447689   0.325330  -1.122360 
      715.0000  -1.371229   0.230734  -1.140494 
      720.0000  -1.442801   0.310654  -1.132147 
      725.0000  -1.381038   0.294963  -1.086075 
      730.0000  -1.358629   0.283724  -1.074905 
      735.0000  -1.335273   0.247251  -1.088022 
      740.0000  -1.322824   0.275606  -1.047218 
      745.0000  -1.316921   0.300057  -1.016865 
      750.0000  -1.309843   0.303944  -1.005899 
      755.0000  -1.358545   0.315339  -1.043206 
      760.0000  -1.318045   0.273006  -1.045039 
      765.0000  -1.342090   0.261680  -1.080410 
      770.0000  -1.388375   0.305668  -1.082707 
      775.0000  -1.378924   0.277046  -1.101878 
      780.0000  -1.435519   0.315867  -1.119652 
      785.0000  -1.404184   0.289258  -1.114926 
      790.0000  -1.394292   0.270607  -1.123685 
      795.0000  -1.412653   0.287621  -1.125031 
      800.0000  -1.395147   0.280551  -1.114596 
      805.0000  -1.429967   0.300545  -1.129422 
      810.0000  -1.406487   0.278643  -1.127844 
      815.0000  -1.373202   0.249000  -1.124202 
      820.0000  -1.425515   0.282361  -1.143154 
      825.0000  -1.434375   0.291452  -1.142922 
      830.0000  -1.389512   0.256307  -1.133205 
      835.0000  -1.365380   0.243312  -1.122069 
      840.0000  -1.406422   0.272110  -1.134312 
      845.0000  -1.459606   0.303852  -1.155753 
      850.0000  -1.436108   0.287424  -1.148684 
      855.0000  -1.384028   0.254348  -1.129679 
      860.0000  -1.380693   0.263217  -1.117476 
      865.0000  -1.394001   0.278713  -1.115288 
      870.0000  -1.440606   0.324746  -1.115861 
      875.0000  -1.348783   0.249725  -1.099058 
      880.0000  -1.379498   0.320793  -1.058705 
      885.0000  -1.340463   0.304625  -1.035838 
      890.0000  -1.339137   0.328515  -1.010622 
      895.0000  -1.307602   0.295849  -1.011753 
      900.0000  -1.376461   0.368059  -1.008402 
      905.0000  -1.300432   0.270972  -1.029460 
      910.0000  -1.350448   0.328132  -1.022316 
      915.0000  -1.381476   0.356942  -1.024534 
      920.0000  -1.370386   0.350881  -1.019505 
      925.0000  -1.391510   0.370849  -1.020661 
      930.0000  -1.366004   0.362801  -1.003203 
      935.0000  -1.284094   0.245353  -1.038742 
      940.0000  -1.442038   0.420922  -1.021116 
      945.0000  -1.405047   0.372582  -1.032465 
      950.0000  -1.331982   0.307753  -1.024230 
      955.0000  -1.329008   0.276019  -1.052989 
      960.0000  -1.378867   0.358087  -1.020781 
      965.0000  -1.296116   0.270041  -1.026074 
      970.0000  -1.297729   0.289001  -1.008728 
      975.0000  -1.361181   0.335991  -1.025190 
      980.0000  -1.284737   0.286793  -0.997945 
      985.0000  -1.367684   0.361695  -1.005989 
      990.0000  -1.372105   0.336599  -1.035505 
      995.0000  -1.378992   0.354758  -1.024234 
     1000.0000  -1.372426   0.325639  -1.046787 
     1005.0000  -1.331768   0.301380  -1.030388 
     1010.0000  -1.330270   0.285393  -1.044877 
     1015.0000  -1.387271   0.343259  -1.044011 
     1020.0000  -1.442361   0.372534  -1.069826 
     1025.0000  -1.374483   0.301474  -1.073009 
     1030.0000  -1.387620   0.300362  -1.087258 
     1035.0000  -1.353040   0.293512  -1.059528 
     1040.0000  -1.354583   0.309272  -1.045311 
     1045.0000  -1.356397   0.310778  -1.045619 
     1050.0000  -1.378518   0.374306  -1.004212 
     1055.0000  -1.260417   0.289487  -0.970929 
     1060.0000  -1.277977   0.317556  -0.960421 
     1065.0000  -1.296872   0.297938  -0.998934 
     1070.0000  -1.335959   0.320271  -1.015688 
     1075.0000  -1.398673   0.362300  -1.036373 
     1080.0000  -1.339523   0.311852  -1.027671 
     1085.0000  -1.340814   0.279548  -1.061266 
     1090.0000  -1.383293   0.312173  -1.071120 
     1095.0000  -1.326335   0.249980  -1.076355 
     1100.0000  -1.431927   0.352869  -1.079058 
     1105.0000  -1.400456   0.298119  -1.102337 
     1110.0000  -1.395597   0.287121  -1.108476 
     1115.0000  -1.437511   0.331239  -1.106272 
     1120.0000  -1.395820   0.298264  -1.097556 
     1125.0000  -1.442967   0.355012  -1.087956 
     1130.0000  -1.413893   0.320497  -1.093396 
     1135.0000  -1.360355   0.267409  -1.092946 
     1140.0000  -1.432452   0.345858  -1.086594 
     1145.0000  -1.423623   0.345629  -1.077995 
     1150.0000  -1.304326   0.210979  -1.093347 
     1155.0000  -1.344676   0.251801  -1.092874 
     1160.0000  -1.407798   0.287920  -1.119878 
     1165.0000  -1.444076   0.337172  -1.106904 
     1170.0000  -1.419780   0.308065  -1.111715 
     1175.0000  -1.399365   0.281167  -1.118198 
     1180.0000  -1.384350   0.275309  -1.109041 
     1185.0000  -1.385302   0.320419  -1.064883 
