        0.0000  -1.345520   0.319703  -1.025817 
        5.0000  -1.272382   0.233885  -1.038497 
       10.0000  -1.306499   0.276379  -1.030120 
       15.0000  -1.427825   0.376200  -1.051625 
       20.0000  -1.345969   0.269016  -1.076953 
       25.0000  -1.415026   0.312097  -1.102929 
       30.0000  -1.324989   0.214710  -1.110279 
       35.0000  -1.448534   0.334767  -1.113767 
       40.0000  -1.374849   0.266342  -1.108506 
       45.0000  -1.356068   0.242250  -1.113817 
       50.0000  -1.418234   0.306851  -1.111383 
